Name,Position,Chromosome,Year,First author,Title,DOI
rs4148323,234333883,2,13.04.2012 00:00,Jing Yang,Genetic Variations and Haplotype Diversity of the <i>UGT1</i> Gene Cluster in the Chinese Population,10.1371/journal.pone.0033988
rs325,19863608,8,12.04.2012 00:00,Ani Manichaikul,Population Structure of Hispanics in the United States: The Multi-Ethnic Study of Atherosclerosis,10.1371/journal.pgen.1002640
rs3758505,94324758,10,10.04.2012 00:00,Yun Qian,Genetic Variants of <i>IDE-KIF11-HHEX</i> at 10q23.33 Associated with Type 2 Diabetes Risk: A Fine-Mapping Study in Chinese Population,10.1371/journal.pone.0035060
rs8039934,39284719,15,29.03.2012 00:00,Cristian Pattaro,Genome-Wide Association and Functional Follow-Up Reveals New Loci for Kidney Function,10.1371/journal.pgen.1002584
rs1001761,662103,18,05.04.2012 00:00,Soma Ghosh,Analysis of Polymorphisms and Haplotype Structure of the Human Thymidylate Synthase Genetic Region: A Tool for Pharmacogenetic Studies,10.1371/journal.pone.0034426
rs2333227,53713761,17,09.03.2012 00:00,Noel Pabalan,Menopausal Status Modifies Breast Cancer Risk Associated with the Myeloperoxidase (<i>MPO</i>) <i>G463A</i> Polymorphism in Caucasian Women: A Meta-Analysis,10.1371/journal.pone.0032389
rs16892766,117699864,8,19.04.2012 00:00,Pawel Gaj,Pooled Sample-Based GWAS: A Cost-Effective Alternative for Identifying Colorectal and Prostate Cancer Risk Variants in the Polish Population,10.1371/journal.pone.0035307
rs1801131,11777063,1,30.03.2012 00:00,Jill A. McKay,Genetic and Non-Genetic Influences during Pregnancy on Infant Global and Site Specific DNA Methylation: Role for Folate Gene Variants and Vitamin B<sub>12</sub>,10.1371/journal.pone.0033290
rs5015480,94455539,10,25.04.2012 00:00,Christiane Winkler,Lack of Association of Type 2 Diabetes Susceptibility Genotypes and Body Weight on the Development of Islet Autoimmunity and Type 1 Diabetes,10.1371/journal.pone.0035410
rs5015480,94455539,10,17.04.2012 00:00,Desmond D. Campbell,"Amerind Ancestry, Socioeconomic Status and the Genetics of Type 2 Diabetes in a Colombian Population",10.1371/journal.pone.0033570
rs4613763,40392728,5,03.05.2012 00:00,Fuencisla Matesanz,Genome-Wide Association Study of Multiple Sclerosis Confirms a Novel Locus at 5p13.1,10.1371/journal.pone.0036140
rs1042522,7520197,17,20.04.2012 00:00,Rosa Maria Corbo,How Contemporary Human Reproductive Behaviors Influence the Role of Fertility-Related Genes: The Example of the P53 Gene,10.1371/journal.pone.0035431
rs1042522,7520197,17,20.04.2012 00:00,Gabrielle C. Nickel,Characterizing Mutational Heterogeneity in a Glioblastoma Patient with Double Recurrence,10.1371/journal.pone.0035262
rs2302685,12301898,12,23.02.2012 00:00,Maureen J. Koslowski,Association of a Functional Variant in the Wnt Co-Receptor <i>LRP6</i> with Early Onset Ileal Crohn's Disease,10.1371/journal.pgen.1002523
rs6897932,35874575,5,01.05.2012 00:00,Samina Asad,HTR1A a Novel Type 1 Diabetes Susceptibility Gene on Chromosome 5p13-q13,10.1371/journal.pone.0035439
rs6744284,234290036,2,12.04.2012 00:00,Juulia Jylhävä,A Genome-Wide Association Study Identifies <i>UGT1A1</i> as a Regulator of Serum Cell-Free DNA in Young Adults: The Cardiovascular Risk in Young Finns Study,10.1371/journal.pone.0035426
rs3077,33141000,6,20.04.2012 00:00,Hsin-Chou Yang,A Genome-Wide Homozygosity Association Study Identifies Runs of Homozygosity Associated with Rheumatoid Arthritis in the Human Major Histocompatibility Complex,10.1371/journal.pone.0034840
rs1105879,234266941,2,27.04.2012 00:00,Jacqueline N. Milton,A Genome-Wide Association Study of Total Bilirubin and Cholelithiasis Risk in Sickle Cell Anemia,10.1371/journal.pone.0034741
rs964184,116648917,11,02.05.2012 00:00,Paul F. O’Reilly,MultiPhen: Joint Model of Multiple Phenotypes Can Increase Discovery in GWAS,10.1371/journal.pone.0034861
rs1061170,194925860,1,25.04.2012 00:00,Stuart Cantsilieris,Comprehensive Analysis of Copy Number Variation of Genes at Chromosome 1 and 10 Loci Associated with Late Age Related Macular Degeneration,10.1371/journal.pone.0035255
rs4320932,2171601,11,02.05.2012 00:00,Delphine Fradin,Association of the CpG Methylation Pattern of the Proximal Insulin Gene Promoter with Type 1 Diabetes,10.1371/journal.pone.0036278
rs1271572,63831670,14,12.04.2012 00:00,Jayashri Ghosh,Potential Role of Aromatase over Estrogen Receptor Gene Polymorphisms in Migraine Susceptibility: A Case Control Study from North India,10.1371/journal.pone.0034828
rs4680,18331271,22,30.03.2012 00:00,Anna Barnes,No Association of COMT (Val158Met) Genotype with Brain Structure Differences between Men and Women,10.1371/journal.pone.0033964
rs20541,132023863,5,04.05.2012 00:00,Audrey V. Grant,Functional Polymorphisms in <i>IL13</i> Are Protective against High <i>Schistosoma mansoni</i> Infection Intensity in a Brazilian Population,10.1371/journal.pone.0035863
rs7701890,109886720,5,24.04.2012 00:00,Hua-Yang Tang,Association Analysis of Single Nucleotide Polymorphisms at Five Loci: Comparison between Atopic Dermatitis and Asthma in the Chinese Han Population,10.1371/journal.pone.0035334
rs41741,116225747,7,27.04.2012 00:00,Ming-Teng Lin,<i>MET</i> and <i>AKT</i> Genetic Influence on Facial Emotion Perception,10.1371/journal.pone.0036143
rs7837164,14465681,8,29.03.2012 00:00,Vesna Boraska,Genome-Wide Association Study to Identify Common Variants Associated with Brachial Circumference: A Meta-Analysis of 14 Cohorts,10.1371/journal.pone.0031369
rs12608932,17613689,19,11.04.2012 00:00,Frank P. Diekstra,Mapping of Gene Expression Reveals <i>CYP27A1</i> as a Susceptibility Gene for Sporadic ALS,10.1371/journal.pone.0035333
rs10503929,32613983,8,04.05.2012 00:00,Berta Luzón-Toro,Comprehensive Analysis of <i>NRG1</i> Common and Rare Variants in Hirschsprung Patients,10.1371/journal.pone.0036524
rs284495,106034754,8,26.04.2012 00:00,Janey L. Wiggs,Common Variants at 9p21 and 8q22 Are Associated with Increased Susceptibility to Optic Nerve Degeneration in Glaucoma,10.1371/journal.pgen.1002654
rs2279744,67488847,12,30.04.2012 00:00,Stian Knappskog,<i>MDM2</i> Promoter SNP344T>A (rs1196333) Status Does Not Affect Cancer Risk,10.1371/journal.pone.0036263
rs1539549,35349881,13,23.04.2012 00:00,Bjarte Håvik,<i>DCLK1</i> Variants Are Associated across Schizophrenia and Attention Deficit/Hyperactivity Disorder,10.1371/journal.pone.0035424
rs5743592,38479458,4,07.05.2008 00:00,Elizabeth A. Misch,Human TLR1 Deficiency Is Associated with Impaired Mycobacterial Signaling and Protection from Leprosy Reversal Reaction,10.1371/journal.pntd.0000231
rs12740374,109619113,1,23.04.2012 00:00,Steven Buyske,Evaluation of the Metabochip Genotyping Array in African Americans and Implications for Fine Mapping of GWAS-Identified Loci: The PAGE Study,10.1371/journal.pone.0035651
rs2390669,169091942,2,15.03.2012 00:00,Christina M. Lill,Comprehensive Research Synopsis and Systematic Meta-Analyses in Parkinson's Disease Genetics: The PDGene Database,10.1371/journal.pgen.1002548
rs11246226,641191,11,11.04.2012 00:00,Andrea Burri,A Genome-Wide Association Study of Female Sexual Dysfunction,10.1371/journal.pone.0035041
rs9273349,32733847,6,26.04.2012 00:00,Joseph E. Powell,The Brisbane Systems Genetics Study: Genetical Genomics Meets Complex Trait Genetics,10.1371/journal.pone.0035430
rs5068,11828561,1,05.04.2012 00:00,Rory Johnson,A Genome-Wide Screen for Genetic Variants That Modify the Recruitment of REST to Its Target Genes,10.1371/journal.pgen.1002624
rs7626978,48505831,3,26.04.2012 00:00,Joseph P. Jarvis,"Patterns of Ancestry, Signatures of Natural Selection, and Genetic Association with Stature in Western African Pygmies",10.1371/journal.pgen.1002641
rs334,5204808,11,10.04.2012 00:00,Anita Ghansah,Haplotype Analyses of Haemoglobin C and Haemoglobin S and the Dynamics of the Evolutionary Response to Malaria in Kassena-Nankana District of Ghana,10.1371/journal.pone.0034565
rs334,5204808,11,02.05.2006 00:00,Sarah H Atkinson,Seasonal Childhood Anaemia in West Africa Is Associated with the Haptoglobin 2-2 Genotype,10.1371/journal.pmed.0030172
rs334,5204808,11,04.05.2012 00:00,Marly A. Cardoso,"Underlying Factors Associated with Anemia in Amazonian Children: A Population-Based, Cross-Sectional Study",10.1371/journal.pone.0036341
rs930557,6289591,8,17.04.2012 00:00,Patrick C. M. Wong,The Derived Allele of <i>ASPM</i> Is Associated with Lexical Tone Perception,10.1371/journal.pone.0034243
rs34489327,663451,18,23.02.2012 00:00,Jian-Yuan Zhao,Genetic Polymorphisms of the <i>TYMS</i> Gene Are Not Associated with Congenital Cardiac Septal Defects in a Han Chinese Population,10.1371/journal.pone.0031644
rs1558902,52361075,16,10.05.2012 00:00,Caroline S. Fox,Genome-Wide Association for Abdominal Subcutaneous and Visceral Adipose Reveals a Novel Locus for Visceral Fat in Women,10.1371/journal.pgen.1002695
rs4959039,30065048,6,07.05.2012 00:00,Jenny Link,Importance of Human Leukocyte Antigen (HLA) Class I and II Alleles on the Risk of Multiple Sclerosis,10.1371/journal.pone.0036779
rs10140978,63597824,14,29.03.2012 00:00,Hsin-Chou Yang,"Identification of <i>IGF1</i>, <i>SLC4A4</i>, <i>WWOX</i>, and <i>SFMBT1</i> as Hypertension Susceptibility Genes in Han Chinese with a Genome-Wide Gene-Based Association Study",10.1371/journal.pone.0032907
rs577,158365035,6,11.01.2012 00:00,FengBo Li,Application of High-Resolution DNA Melting for Genotyping in Lepidopteran Non-Model Species: <i>Ostrinia furnacalis</i> (Crambidae),10.1371/journal.pone.0029664
rs1559806,70259767,18,16.05.2012 00:00,Jaydip Das Gupta,Absence of XMRV and Closely Related Viruses in Primary Prostate Cancer Tissues Used to Derive the XMRV-Infected Cell Line 22Rv1,10.1371/journal.pone.0036072
rs1800497,113270828,11,15.05.2012 00:00,P. Roberto Bakker,Candidate Gene-Based Association Study of Antipsychotic-Induced Movement Disorders in Long-Stay Psychiatric Patients: A Prospective Study,10.1371/journal.pone.0036561
rs1800497,113270828,11,16.03.2012 00:00,Julian Lim,Dopaminergic Polymorphisms Associated with Time-on-Task Declines and Fatigue in the Psychomotor Vigilance Test,10.1371/journal.pone.0033767
rs2910164,159912418,5,20.02.2012 00:00,Hai Lian,Increased Risk of Breast Cancer Associated with CC Genotype of <i>Has-miR-146a</i> Rs2910164 Polymorphism in Europeans,10.1371/journal.pone.0031615
rs2910164,159912418,5,20.02.2012 00:00,Ali A. Alshatwi,Differential Expression Profile and Genetic Variants of MicroRNAs Sequences in Breast Cancer Patients,10.1371/journal.pone.0030049
rs2910164,159912418,5,24.01.2012 00:00,Jing Guo,A Genetic Variant in miR-196a2 Increased Digestive System Cancer Risks: A Meta-Analysis of 15 Case-Control Studies,10.1371/journal.pone.0030585
rs17782313,56002077,18,01.05.2012 00:00,Børge G. Nordestgaard,The Effect of Elevated Body Mass Index on Ischemic Heart Disease Risk: Causal Estimates from a Mendelian Randomisation Approach,10.1371/journal.pmed.1001212
rs1333049,22115503,9,18.05.2012 00:00,Timothy R. Braun,A Replication Study of GWAS-Derived Lipid Genes in Asian Indians: The Chromosomal Region 11q23.3 Harbors Loci Contributing to Triglycerides,10.1371/journal.pone.0037056
rs2077647,152129077,6,18.05.2012 00:00,Li-Yeh Chuang,An Improved PSO Algorithm for Generating Protective SNP Barcodes in Breast Cancer,10.1371/journal.pone.0037018
rs2215379,78050595,7,23.05.2012 00:00,Takayoshi Koide,Common Variants in <i>MAGI2</i> Gene Are Associated with Increased Risk for Cognitive Impairment in Schizophrenic Patients,10.1371/journal.pone.0036836
rs216146,149426114,5,03.05.2012 00:00,Leonieke M. E. van Koolwijk,Common Genetic Determinants of Intraocular Pressure and Primary Open-Angle Glaucoma,10.1371/journal.pgen.1002611
rs591874,121571465,12,25.05.2012 00:00,Olof Gidlöf,A Common Missense Variant in the ATP Receptor P2X7 Is Associated with Reduced Risk of Cardiovascular Events,10.1371/journal.pone.0037491
rs2112938,54327955,5,23.05.2012 00:00,Eva C. Verbeek,A Fine-Mapping Study of 7 Top Scoring Genes from a GWAS for Major Depressive Disorder,10.1371/journal.pone.0037384
rs6842544,153552009,4,13.02.2012 00:00,Jesus Perez-Losada,Allele-Specific Deletions in Mouse Tumors Identify Fbxw7 as Germline Modifier of Tumor Susceptibility,10.1371/journal.pone.0031301
rs7528419,109618715,1,21.05.2012 00:00,Kiran Musunuru,Multi-Ethnic Analysis of Lipid-Associated Loci: The NHLBI CARe Project,10.1371/journal.pone.0036473
rs7528419,109618715,1,11.05.2012 00:00,Matthias Arnold,<i>Cis</i>-Acting Polymorphisms Affect Complex Traits through Modifications of MicroRNA Regulation Pathways,10.1371/journal.pone.0036694
rs1154460,100341643,4,03.04.2012 00:00,Takeshi Nishiyama,Detailed Analysis of Japanese Population Substructure with a Focus on the Southwest Islands of Japan,10.1371/journal.pone.0035000
rs11197571,117932624,10,27.04.2012 00:00,Albertien M. van Eerde,Genes in the Ureteric Budding Pathway: Association Study on Vesico-Ureteral Reflux Patients,10.1371/journal.pone.0031327
rs319217,146234086,5,23.04.2012 00:00,Hui-Feng Chen,Identification and Functional Analysis of Variant Haplotypes in the 5′-Flanking Region of Protein Phosphatase 2A-Bδ Gene,10.1371/journal.pone.0035524
rs11506105,55220177,7,25.05.2012 00:00,Wu-Gang Hou,Genetic Variation in the <i>EGFR</i> Gene and the Risk of Glioma in a Chinese Han Population,10.1371/journal.pone.0037531
rs6013897,52175886,20,23.05.2012 00:00,Rolf Jorde,"Polymorphisms Related to the Serum 25-Hydroxyvitamin D Level and Risk of Myocardial Infarction, Diabetes, Cancer and Mortality. The Tromsø Study",10.1371/journal.pone.0037295
rs6013897,52175886,20,21.05.2012 00:00,Diane J. Berry,Evaluation of Genetic Markers as Instruments for Mendelian Randomization Studies on Vitamin D,10.1371/journal.pone.0037465
rs1428030,80044460,5,18.05.2012 00:00,Matjaz Vogelsang,The Cumulative Effects of Polymorphisms in the DNA Mismatch Repair Genes and Tobacco Smoking in Oesophageal Cancer Risk,10.1371/journal.pone.0036962
rs2066702,100229017,4,18.05.2012 00:00,Yao Xue,<i>ADH1C</i> Ile350Val Polymorphism and Cancer Risk: Evidence from 35 Case–Control Studies,10.1371/journal.pone.0037227
rs2657940,57555648,19,30.05.2012 00:00,Dov Shiffman,Genome-Wide Study of Gene Variants Associated with Differential Cardiovascular Event Reduction by Pravastatin Therapy,10.1371/journal.pone.0038240
rs2286063,111910813,X,04.04.2012 00:00,Jingyao Dai,Genetic Polymorphism in a VEGF-Independent Angiogenesis Gene ANGPT1 and Overall Survival of Colorectal Cancer Patients after Surgical Resection,10.1371/journal.pone.0034758
rs6691170,220112069,1,21.05.2012 00:00,Madelyn M. Gerber,Evaluation of Allele-Specific Somatic Changes of Genome-Wide Association Study Susceptibility Alleles in Human Colorectal Cancers,10.1371/journal.pone.0037672
rs6691170,220112069,1,31.05.2012 00:00,Mine S. Cicek,"Colorectal Cancer Linkage on Chromosomes 4q21, 8q13, 12q24, and 15q22",10.1371/journal.pone.0038175
rs738409,42656060,22,21.05.2012 00:00,Nicola Santoro,Hepatic Fat Accumulation Is Modulated by the Interaction between the rs738409 Variant in the <i>PNPLA3</i> Gene and the Dietary Omega6/Omega3 PUFA Intake,10.1371/journal.pone.0037827
rs680,2153634,11,30.05.2012 00:00,Elmar W. Tobi,Prenatal Famine and Genetic Variation Are Independently and Additively Associated with DNA Methylation at Regulatory Loci within <i>IGF2</i>/<i>H19</i>,10.1371/journal.pone.0037933
rs727428,7478517,17,04.06.2012 00:00,Jennifer Prescott,"Genome-Wide Association Study of Circulating Estradiol, Testosterone, and Sex Hormone-Binding Globulin in Postmenopausal Women",10.1371/journal.pone.0037815
rs13174179,149130864,5,10.05.2012 00:00,Leopold Parts,"Extent, Causes, and Consequences of Small RNA Expression Variation in Human Adipose Tissue",10.1371/journal.pgen.1002704
rs1042714,148186666,5,18.05.2012 00:00,Kirsten S. Adriani,Genetic Variation in the β2-Adrenocepter Gene Is Associated with Susceptibility to Bacterial Meningitis in Adults,10.1371/journal.pone.0037618
rs1800629,31651010,6,29.05.2012 00:00,Yan Zhang,Tumor Necrosis Factor-α Induced Protein 8 Polymorphism and Risk of Non-Hodgkin’s Lymphoma in a Chinese Population: A Case-Control Study,10.1371/journal.pone.0037846
rs1061170,194925860,1,30.05.2012 00:00,Felix Grassmann,Modelling the Genetic Risk in Age-Related Macular Degeneration,10.1371/journal.pone.0037979
rs1421085,52358455,16,10.05.2012 00:00,Hui Cai,Prevalence and Determinants of Metabolic Syndrome among Women in Chinese Rural Areas,10.1371/journal.pone.0036936
rs12913832,26039213,15,15.05.2012 00:00,Michael S. Rogers,The Classical Pink-Eyed Dilution Mutation Affects Angiogenic Responsiveness,10.1371/journal.pone.0035237
rs7903146,114748339,10,10.05.2012 00:00,Daniel Savic,An <i>in vivo cis</i>-Regulatory Screen at the Type 2 Diabetes Associated <i>TCF7L2</i> Locus Identifies Multiple Tissue-Specific Enhancers,10.1371/journal.pone.0036501
rs929358,116710596,1,16.05.2012 00:00,Nicholas P. Reder,Adrenergic Alpha-1 Pathway Is Associated with Hypertension among Nigerians in a Pathway-focused Analysis,10.1371/journal.pone.0037145
rs4986790,119515123,9,16.05.2012 00:00,Simone da Silva Santos,Investigation of Host Candidate Malaria-Associated Risk/Protective SNPs in a Brazilian Amazonian Population,10.1371/journal.pone.0036692
rs4986790,119515123,9,25.05.2012 00:00,Gijs Th J. van Well,"Polymorphisms in Toll-Like Receptors 2, 4, and 9 Are Highly Associated with Hearing Loss in Survivors of Bacterial Meningitis",10.1371/journal.pone.0035837
rs4570625,70618190,12,31.05.2012 00:00,Jin Gao,TPH2 Gene Polymorphisms and Major Depression – A Meta-Analysis,10.1371/journal.pone.0036721
rs2071746,34106672,22,30.05.2012 00:00,Sebastian Weis,Genetic Analyses of Heme Oxygenase 1 (<i>HMOX1</i>) in Different Forms of Pancreatitis,10.1371/journal.pone.0037981
rs1800796,22732771,7,06.06.2012 00:00,Hui-Ping Qi,IL-6-174 G/C and -572 C/G Polymorphisms and Risk of Alzheimer’s Disease,10.1371/journal.pone.0037858
rs2736100,1286516,5,25.05.2012 00:00,Mattias Johansson,Using Prior Information from the Medical Literature in GWAS of Oral Cancer Identifies Novel Susceptibility Variant on Chromosome 4 - the AdAPT Method,10.1371/journal.pone.0036888
rs662,94937446,7,15.05.2012 00:00,Helle R. Andersen,Paraoxonase 1 Polymorphism and Prenatal Pesticide Exposure Associated with Adverse Cardiovascular Risk Profiles at School Age,10.1371/journal.pone.0036830
rs2237892,2839751,11,31.05.2012 00:00,John R. B. Perry,Stratifying Type 2 Diabetes Cases by BMI Identifies Genetic Risk Variants in <i>LAMA1</i> and Enrichment for Risk Variants in Lean Compared to Obese Cases,10.1371/journal.pgen.1002741
rs9469220,32766288,6,17.05.2012 00:00,Richard Ahn,Association Analysis of the Extended MHC Region in Celiac Disease Implicates Multiple Independent Susceptibility Loci,10.1371/journal.pone.0036926
rs3813867,135339605,10,11.05.2012 00:00,Ran Huo,Genetic Polymorphisms in <i>CYP2E1</i>: Association with Schizophrenia Susceptibility and Risperidone Response in the Chinese Han Population,10.1371/journal.pone.0034809
rs12055210,49989701,5,07.06.2012 00:00,Qiao Fan,Genetic Variants on Chromosome 1q41 Influence Ocular Axial Length and High Myopia,10.1371/journal.pgen.1002753
rs9489065,117341404,6,25.05.2012 00:00,Qing-Zhi Long,"Replication and Fine Mapping for Association of the <i>C2orf43</i>, <i>FOXP4</i>, <i>GPRC6A</i> and <i>RFX6</i> Genes with Prostate Cancer in the Chinese Population",10.1371/journal.pone.0037866
rs2687836,134131448,8,25.05.2012 00:00,Yoshiyuki Ban,Multiple SNPs in Intron 41 of Thyroglobulin Gene Are Associated with Autoimmune Thyroid Disease in the Japanese Population,10.1371/journal.pone.0037501
rs12975333,56888340,19,07.05.2012 00:00,A-Ji Huang,Polymorphism rs4919510:C>G in Mature Sequence of Human MicroRNA-608 Contributes to the Risk of HER2-Positive Breast Cancer but Not Other Subtypes,10.1371/journal.pone.0035252
rs3803800,7403693,17,27.04.2012 00:00,Wael Osman,"Association of Common Variants in <i>TNFRSF13B</i>, <i>TNFSF13</i>, and <i>ANXA3</i> with Serum Levels of Non-Albumin Protein and Immunoglobulin Isotypes in Japanese",10.1371/journal.pone.0032683
rs3805435,150381489,5,08.06.2012 00:00,Yumie Takata,"Selenium, Selenoenzymes, Oxidative Stress and Risk of Neoplastic Progression from Barrett's Esophagus: Results from Biomarkers and Genetic Variants",10.1371/journal.pone.0038612
rs3749034,171673475,2,25.05.2012 00:00,Heike Weber,Gender Differences in Associations of <i>Glutamate Decarboxylase 1</i> Gene (<i>GAD1</i>) Variants with Panic Disorder,10.1371/journal.pone.0037651
rs3846662,74686840,5,24.05.2012 00:00,Li Ma,Knowledge-Driven Analysis Identifies a Gene–Gene Interaction Affecting High-Density Lipoprotein Cholesterol Levels in Multi-Ethnic Populations,10.1371/journal.pgen.1002714
rs12441404,90817916,15,31.05.2012 00:00,Erica Z. McAuley,Identification of Sialyltransferase 8B as a Generalized Susceptibility Gene for Psychotic and Mood Disorders on Chromosome 15q25-26,10.1371/journal.pone.0038172
rs9287638,239359379,2,31.05.2012 00:00,Rui Li,Six Novel Susceptibility Loci for Early-Onset Androgenetic Alopecia and Their Unexpected Association with Common Diseases,10.1371/journal.pgen.1002746
rs4953023,43927504,2,24.05.2012 00:00,Qing Li,ATP-Binding Cassette Transporter G5 and G8 Polymorphisms and Several Environmental Factors with Serum Lipid Levels,10.1371/journal.pone.0037972
rs2228603,19190924,19,14.06.2012 00:00,Takahisa Kawaguchi,Genetic Polymorphisms of the Human PNPLA3 Gene Are Strongly Associated with Severity of Non-Alcoholic Fatty Liver Disease in Japanese,10.1371/journal.pone.0038322
rs1050152,131704219,5,14.05.2012 00:00,Christoph Preuss,Evolutionary Dynamics of Co-Segregating Gene Clusters Associated with Complex Diseases,10.1371/journal.pone.0036205
rs2975033,29930240,6,07.06.2012 00:00,Fanggeng Zou,Brain Expression Genome-Wide Association Study (eGWAS) Identifies Human Disease-Associated Variants,10.1371/journal.pgen.1002707
rs1961456,18299989,8,12.06.2012 00:00,Hua Wei,Association of Polymorphisms in Oxidative Stress Genes with Clinical Outcomes for Bladder Cancer Treated with Bacillus Calmette-Guérin,10.1371/journal.pone.0038533
rs805297,31730585,6,07.06.2012 00:00,Jean Francois Lefebvre,Genotype-Based Test in Mapping <i>Cis</i>-Regulatory Variants from Allele-Specific Expression Data,10.1371/journal.pone.0038667
rs12526453,13035530,6,20.06.2012 00:00,Jörg Hager,Genome-Wide Association Study in a Lebanese Cohort Confirms <i>PHACTR1</i> as a Major Determinant of Coronary Artery Stenosis,10.1371/journal.pone.0038663
rs2066847,49321279,16,13.06.2012 00:00,Ellen Li,"Inflammatory Bowel Diseases Phenotype, <i>C. difficile</i> and NOD2 Genotype Are Associated with Shifts in Human Ileum Associated Microbial Composition",10.1371/journal.pone.0026284
rs2066847,49321279,16,23.05.2012 00:00,Naomi S. C. Hotte,Patients with Inflammatory Bowel Disease Exhibit Dysregulated Responses to Microbial DNA,10.1371/journal.pone.0037932
rs31489,1342714,5,04.06.2012 00:00,Michael A. James,Functional Characterization of CLPTM1L as a Lung Cancer Risk Candidate Gene in the 5p15.33 Locus,10.1371/journal.pone.0036116
rs6320,154493554,7,18.06.2012 00:00,Vanessa Argondizo dos Santos,Glutamate and Synaptic Plasticity Systems and Smoking Behavior: Results from a Genetic Association Study,10.1371/journal.pone.0038666
rs8053740,52433213,16,19.06.2012 00:00,Tanica Lyngdoh,Serum Uric Acid and Adiposity: Deciphering Causality Using a Bidirectional Mendelian Randomization Approach,10.1371/journal.pone.0039321
rs4900229,93906282,14,19.06.2012 00:00,Yuan Zhang,Polymorphisms in RYBP and AOAH Genes Are Associated with Chronic Rhinosinusitis in a Chinese Population: A Replication Study,10.1371/journal.pone.0039247
rs9646303,86019470,16,27.03.2012 00:00,Ying-Jay Liou,Genome-Wide Association Study of Treatment Refractory Schizophrenia in Han Chinese,10.1371/journal.pone.0033598
rs9874,99628927,15,17.05.2012 00:00,Martha L. Slattery,"Genetic Variation in Selenoprotein Genes, Lifestyle, and Risk of Colon and Rectal Cancer",10.1371/journal.pone.0037312
rs3736235,10204342,12,09.02.2012 00:00,Irene Marta Predazzi,Association between <i>OLR1</i> K167N SNP and Intima Media Thickness of the Common Carotid Artery in the General Population,10.1371/journal.pone.0031086
rs2868177,75589903,7,12.06.2012 00:00,Xuan Chen,Influence of Various Polymorphic Variants of Cytochrome P450 Oxidoreductase (POR) on Drug Metabolic Activity of CYP3A4 and CYP2B6,10.1371/journal.pone.0038495
rs6013897,52175886,20,06.06.2012 00:00,Evropi Theodoratou,Instrumental Variable Estimation of the Causal Effect of Plasma 25-Hydroxy-Vitamin D on Colorectal Cancer Risk: A Mendelian Randomization Analysis,10.1371/journal.pone.0037662
rs9928757,20260364,16,31.05.2012 00:00,Anna Köttgen,Association of Estimated Glomerular Filtration Rate and Urinary Uromodulin Concentrations with Rare Variants Identified by <i>UMOD</i> Gene Region Sequencing,10.1371/journal.pone.0038311
rs2294008,143758933,8,29.06.2012 00:00,Junhua Luo,A MicroRNA-7 Binding Site Polymorphism in HOXB5 Leads to Differential Gene Expression in Bladder Cancer,10.1371/journal.pone.0040127
rs2073738,17550956,22,12.04.2012 00:00,Maria H. Chahrour,Whole-Exome Sequencing and Homozygosity Analysis Implicate Depolarization-Regulated Neuronal Genes in Autism,10.1371/journal.pgen.1002635
rs8,92408329,7,27.06.2012 00:00,Sheila T. Yong,"A Novel, Non-Apoptotic Role for Scythe/BAT3: A Functional Switch between the Pro- and Anti-Proliferative Roles of p21 during the Cell Cycle",10.1371/journal.pone.0038085
rs2031920,135339845,10,25.06.2012 00:00,Shujie Guo,Synergistic Association of PTGS2 and CYP2E1 Genetic Polymorphisms with Lung Cancer Risk in Northeastern Chinese,10.1371/journal.pone.0039814
rs1322178,106631780,6,20.04.2012 00:00,Lisa J. Martin,Functional Variant in the Autophagy-Related 5 Gene Promotor is Associated with Childhood Asthma,10.1371/journal.pone.0033454
rs12248560,96511647,10,18.06.2012 00:00,Dong-Yi Chen,Paraoxonase-1 Is Not a Major Determinant of Stent Thrombosis in a Taiwanese Population,10.1371/journal.pone.0039178
rs4638289,18242350,11,29.06.2012 00:00,Xiang Xie,Serum Uric Acid Levels Are Associated with Polymorphism in the <i>SAA</i>1 Gene in Chinese Subjects,10.1371/journal.pone.0040263
rs1045642,87138645,7,26.06.2012 00:00,Ji-Ye Yin,Meta-Analysis on Pharmacogenetics of Platinum-Based Chemotherapy in Non Small Cell Lung Cancer (NSCLC) Patients,10.1371/journal.pone.0038150
rs738409,42656060,22,05.07.2012 00:00,Nikolaj Thure Krarup,The <i>PNPLA3</i> rs738409 G-Allele Associates with Reduced Fasting Serum Triglyceride and Serum Cholesterol in Danes with Impaired Glucose Regulation,10.1371/journal.pone.0040376
rs738409,42656060,22,18.06.2012 00:00,Colin N. A. Palmer,Paradoxical Lower Serum Triglyceride Levels and Higher Type 2 Diabetes Mellitus Susceptibility in Obese Individuals with the <i>PNPLA3</i> 148M Variant,10.1371/journal.pone.0039362
rs8336,95211610,4,05.07.2012 00:00,Peilin Jia,Network-Assisted Investigation of Combined Causal Signals from Genome-Wide Association Studies in Schizophrenia,10.1371/journal.pcbi.1002587
rs4328902,25739169,4,05.07.2012 00:00,Blanca E. Himes,Genome-Wide Association Analysis in Asthma Subjects Identifies <i>SPATS2L</i> as a Novel Bronchodilator Response Gene,10.1371/journal.pgen.1002824
rs1076560,113283688,11,22.06.2012 00:00,Didier Jutras-Aswad,Cannabis-Dependence Risk Relates to Synergism between Neuroticism and Proenkephalin SNPs Associated with Amygdala Gene Expression: Case-Control Study,10.1371/journal.pone.0039243
